CRASH_UNIT_ID,CRASH_RECORD_ID,CRASH_DATE,UNIT_NO,UNIT_TYPE,NUM_PASSENGERS,VEHICLE_ID,CMRC_VEH_I,MAKE,MODEL,LIC_PLATE_STATE,VEHICLE_YEAR,VEHICLE_DEFECT,VEHICLE_TYPE,VEHICLE_USE,TRAVEL_DIRECTION,MANEUVER,TOWED_I,FIRE_I,OCCUPANT_CNT,EXCEED_SPEED_LIMIT_I,TOWED_BY,TOWED_TO,AREA_00_I,AREA_01_I,AREA_02_I,AREA_03_I,AREA_04_I,AREA_05_I,AREA_06_I,AREA_07_I,AREA_08_I,AREA_09_I,AREA_10_I,AREA_11_I,AREA_12_I,AREA_99_I,FIRST_CONTACT_POINT,CMV_ID,USDOT_NO,CCMC_NO,ILCC_NO,COMMERCIAL_SRC,GVWR,CARRIER_NAME,CARRIER_STATE,CARRIER_CITY,HAZMAT_PLACARDS_I,HAZMAT_NAME,UN_NO,HAZMAT_PRESENT_I,HAZMAT_REPORT_I,HAZMAT_REPORT_NO,MCS_REPORT_I,MCS_REPORT_NO,HAZMAT_VIO_CAUSE_CRASH_I,MCS_VIO_CAUSE_CRASH_I,IDOT_PERMIT_NO,WIDE_LOAD_I,TRAILER1_WIDTH,TRAILER2_WIDTH,TRAILER1_LENGTH,TRAILER2_LENGTH,TOTAL_VEHICLE_LENGTH,AXLE_CNT,VEHICLE_CONFIG,CARGO_BODY_TYPE,LOAD_TYPE,HAZMAT_OUT_OF_SERVICE_I,MCS_OUT_OF_SERVICE_I,HAZMAT_CLASS
1117866,eb376a27a0d3767101ca019f84d2a58f33fbfc73c1bc5484843650bbf95145ad71cd429275c48b8991bfee2c58632c433e6270a7577dc654cdf51a0b700dab6e,06/14/2021 12:30:00 PM,1,DRIVER,,1060339,,HYUNDAI,ACCENT,TN,2006,NONE,PASSENGER,PERSONAL,S,STRAIGHT AHEAD,,,1,,,,,Y,,,,,,,,,,Y,Y,,FRONT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117867,eb376a27a0d3767101ca019f84d2a58f33fbfc73c1bc5484843650bbf95145ad71cd429275c48b8991bfee2c58632c433e6270a7577dc654cdf51a0b700dab6e,06/14/2021 12:30:00 PM,2,DRIVER,,1060348,,CHEVROLET,CRUZE,IL,2018,NONE,PASSENGER,PERSONAL,W,STRAIGHT AHEAD,,,1,,,,,,,,,,,,,,,,,,TOTAL (ALL AREAS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116653,445f9ac8a1614f3a4d73441be3398beb355df6551cf8f3292683b7a64666c1fd35fa57db45b8d74ccb2a6a1961e253711ef893f7ebcc9471ef3e7343b7000ec0,06/12/2021 03:00:00 PM,1,DRIVER,,1059206,,NISSAN,ALTIMA,IL,2003,UNKNOWN,PASSENGER,PERSONAL,N,STRAIGHT AHEAD,,,1,,,,,Y,,,,,,N,N,,,,,,FRONT-RIGHT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116654,445f9ac8a1614f3a4d73441be3398beb355df6551cf8f3292683b7a64666c1fd35fa57db45b8d74ccb2a6a1961e253711ef893f7ebcc9471ef3e7343b7000ec0,06/12/2021 03:00:00 PM,2,PARKED,,1059214,,HONDA,CIVIC,IL,2006,UNKNOWN,PASSENGER,PERSONAL,N,PARKED,,,0,,,,,,,,,,,Y,Y,,,,,,REAR-LEFT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115939,73f017436c65b68e01344d9cead3b911b8ae585656eeddbf4f0a27bb1cb29968dc861a8ccd0dc2460fda0139a2dc5438b7316a7807ce93aff44eab7002e738c4,06/12/2021 02:56:00 AM,1,DRIVER,1,1058536,,NISSAN,ALTIMA,IL,2018,UNKNOWN,PASSENGER,PERSONAL,W,STRAIGHT AHEAD,,,2,,,,,Y,Y,,,,,N,Y,Y,Y,Y,Y,,FRONT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115940,73f017436c65b68e01344d9cead3b911b8ae585656eeddbf4f0a27bb1cb29968dc861a8ccd0dc2460fda0139a2dc5438b7316a7807ce93aff44eab7002e738c4,06/12/2021 02:56:00 AM,2,DRIVER,1,1058537,,TOYOTA,PRIUS,IL,2006,UNKNOWN,PASSENGER,PERSONAL,N,STRAIGHT AHEAD,,,2,,,,,Y,Y,Y,Y,,,,,,Y,Y,Y,,FRONT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114128,48fcfd454a6eb7d565f4c99cbb38ab40cf6c3e1020a19b6bfec79861e35096035817742e49ee0e292fb70025badcaf54c6731af8512d9a1f6b60f423688979c8,06/09/2021 06:51:00 PM,1,DRIVER,,1056868,,NISSAN,MURANO,IL,2009,NONE,SPORT UTILITY VEHICLE (SUV),PERSONAL,E,SLOW/STOP IN TRAFFIC,,,1,,,,,,,,,,,,,,,N,Y,,FRONT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114129,48fcfd454a6eb7d565f4c99cbb38ab40cf6c3e1020a19b6bfec79861e35096035817742e49ee0e292fb70025badcaf54c6731af8512d9a1f6b60f423688979c8,06/09/2021 06:51:00 PM,2,DRIVER,,1056872,,CHEVROLET,EQUINOX,IL,2019,NONE,SPORT UTILITY VEHICLE (SUV),PERSONAL,E,STRAIGHT AHEAD,,,1,,,,,,,,,,Y,Y,,,,,,,REAR-LEFT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113372,0a6a6d18e22f7f7a7138ecaa27155555da07ca4742a92b5085eba676f270e90d54aabb9b9a0a1a0e6dc286df333bb7004534b7b7e07c66c6519ca936758332fe,06/08/2021 07:33:00 PM,1,DRIVER,,1056176,,FORD,FOCUS,IL,2009,UNKNOWN,PASSENGER,PERSONAL,NE,TURNING LEFT,,,1,,,,,,,,,,,,,,,,,,TOTAL (ALL AREAS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113373,0a6a6d18e22f7f7a7138ecaa27155555da07ca4742a92b5085eba676f270e90d54aabb9b9a0a1a0e6dc286df333bb7004534b7b7e07c66c6519ca936758332fe,06/08/2021 07:33:00 PM,2,DRIVER,1,1056177,,FREIGHTLINER CORPORATION,OTHER (EXPLAIN IN NARRATIVE),IL,2006,NONE,TRACTOR W/ SEMI-TRAILER,COMMERCIAL - SINGLE UNIT,W,STRAIGHT AHEAD,,,2,,,,,Y,Y,,,,,,,,,,,,FRONT-RIGHT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112820,2d62f218424d7f69edd2fecc4059c2d07830c813cfadb700fd28f333f89137da9a1a6c3d78c1214f9df30d768e95cbc0588142e673b3e38a27c10d0a809818bb,06/08/2021 11:15:00 AM,1,DRIVER,2,1055666,,HYUNDAI,TUCSON,,2021,UNKNOWN,PASSENGER,PERSONAL,W,TURNING RIGHT,,,3,,,,,,,,,,,,,Y,Y,Y,,,SIDE-LEFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112821,2d62f218424d7f69edd2fecc4059c2d07830c813cfadb700fd28f333f89137da9a1a6c3d78c1214f9df30d768e95cbc0588142e673b3e38a27c10d0a809818bb,06/08/2021 11:15:00 AM,2,DRIVER,1,1055678,,HONDA,CR-V,IL,2008,UNKNOWN,PASSENGER,PERSONAL,W,STRAIGHT AHEAD,,,2,,,,,Y,,,,,,,,,,,Y,,FRONT-RIGHT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110539,41a32d365827bc129a5d5aac9e5d842b6a9e052332398d31bce141a716b700ef7535cf17d666d6a2c7ff45834a83403ce799fe83e6201833fc797840aabbebfc,06/05/2021 10:45:00 AM,1,DRIVER,,1053495,,KIA,SPORTAGE,IL,2018,UNKNOWN,SPORT UTILITY VEHICLE (SUV),PERSONAL,S,ENTERING TRAFFIC LANE FROM PARKING,,,1,,,,,,,,,,,,,,Y,Y,,,SIDE-LEFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110540,41a32d365827bc129a5d5aac9e5d842b6a9e052332398d31bce141a716b700ef7535cf17d666d6a2c7ff45834a83403ce799fe83e6201833fc797840aabbebfc,06/05/2021 10:45:00 AM,2,DRIVER,1,1053482,,FORD,OTHER (EXPLAIN IN NARRATIVE),IL,2017,NONE,PASSENGER,PERSONAL,S,STRAIGHT AHEAD,,,2,,,,,Y,Y,Y,Y,Y,,,,,,,,,SIDE-RIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109148,c044d9efcecaaa4058e448998fa7d7bd44efeb7b7814f1fa7c370c5271693d3c729902a53ab92a6f5ed89f56d92b7ef02c169e22987da082702420b700f0c1fb,06/03/2021 03:14:00 PM,1,DRIVER,,1052134,,VOLKSWAGEN,JETTA,IL,2014,NONE,PASSENGER,PERSONAL,W,TURNING LEFT,Y,,1,,private,,,Y,,,,,,,,,,Y,Y,,FRONT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109149,c044d9efcecaaa4058e448998fa7d7bd44efeb7b7814f1fa7c370c5271693d3c729902a53ab92a6f5ed89f56d92b7ef02c169e22987da082702420b700f0c1fb,06/03/2021 03:14:00 PM,2,DRIVER,,1052145,,HONDA,ACCORD,IL,2014,NONE,PASSENGER,PERSONAL,E,STRAIGHT AHEAD,Y,,1,,private,,,Y,,,,,,,,,,Y,Y,,FRONT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107726,6b188d739f52f0b7004bdf35100f26db9905baf0166e73d7f34086c03fe385fa931be6c77c3b6e85a37ccdf7369c189a4d348077fd9f26d35a0039d4a3724ad9,06/01/2021 04:45:00 PM,1,DRIVER,,1050793,,CHEVROLET,TRAX,TX,2017,NONE,SPORT UTILITY VEHICLE (SUV),PERSONAL,W,TURNING LEFT,,,1,,,,,,,,,,,,,,Y,Y,,,FRONT-LEFT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107727,6b188d739f52f0b7004bdf35100f26db9905baf0166e73d7f34086c03fe385fa931be6c77c3b6e85a37ccdf7369c189a4d348077fd9f26d35a0039d4a3724ad9,06/01/2021 04:45:00 PM,2,DRIVER,,1050798,,HYUNDAI,SONATA,IL,2019,NONE,PASSENGER,PERSONAL,N,SLOW/STOP IN TRAFFIC,,,1,,,,,Y,,,,,,,,,,Y,Y,,FRONT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107027,021125a00b75f8de8aeaeeb7005b5e9ac96d57586134a1306e5ecb183f0c1365fc6c5c957269c40594c3c29b75f16a9c2490d199730cdc02da9f5e4cee3c3b70,05/31/2021 02:15:00 PM,1,DRIVER,,1050133,,DODGE,JOURNEY,IL,2010,UNKNOWN,SPORT UTILITY VEHICLE (SUV),UNKNOWN/NA,N,BACKING,,,1,,,,,,,,,,Y,,,,,,,,REAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107028,021125a00b75f8de8aeaeeb7005b5e9ac96d57586134a1306e5ecb183f0c1365fc6c5c957269c40594c3c29b75f16a9c2490d199730cdc02da9f5e4cee3c3b70,05/31/2021 02:15:00 PM,2,DRIVER,,1050125,,TOYOTA,AVALON,IL,2013,UNKNOWN,PASSENGER,PERSONAL,S,SLOW/STOP IN TRAFFIC,,,1,,,,,Y,,,,,,,,,,,,,FRONT-RIGHT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103894,b13da302a95b7008a1c66dae76b5f5d95461c1a7adcddafe3bc4ab30eda1127536ff0aab42df9624e9cb469d98f7001da9c40f5424f55f73bb2c50fbd717d873,05/26/2021 08:50:00 PM,1,DRIVER,,1047121,,JEEP,GRAND CHEROKEE,IL,2002,UNKNOWN,SPORT UTILITY VEHICLE (SUV),UNKNOWN/NA,E,TURNING LEFT,,,1,,,,,Y,Y,,,,,,,,,,,,FRONT-RIGHT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103895,b13da302a95b7008a1c66dae76b5f5d95461c1a7adcddafe3bc4ab30eda1127536ff0aab42df9624e9cb469d98f7001da9c40f5424f55f73bb2c50fbd717d873,05/26/2021 08:50:00 PM,2,DRIVER,,1047128,,AUDI,A7,IL,2015,NONE,PASSENGER,PERSONAL,E,TURNING LEFT,,,1,,,,,,,,,,,,Y,Y,Y,,,,SIDE-LEFT-REAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103675,da46cb8ceca115a74f1a64899d480aa224fbe4050b7005e97e12cc1afa53a6c84587582188a50db1667827b99dfb7a6c78f14b6076bdd0e28c1c3455363c7011,05/26/2021 04:00:00 PM,1,DRIVER,,1046910,,KIA,TELLURIDE,OH,2020,UNKNOWN,SPORT UTILITY VEHICLE (SUV),UNKNOWN/NA,N,STRAIGHT AHEAD,,,1,,,,,Y,,,,,,,,,,Y,Y,,FRONT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103676,da46cb8ceca115a74f1a64899d480aa224fbe4050b7005e97e12cc1afa53a6c84587582188a50db1667827b99dfb7a6c78f14b6076bdd0e28c1c3455363c7011,05/26/2021 04:00:00 PM,2,DRIVER,,1046926,,NISSAN,ALTIMA,IN,2014,NONE,PASSENGER,PERSONAL,N,STRAIGHT AHEAD,,,1,,,,,,,,,,,,,,Y,Y,,,FRONT-LEFT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102947,7324ba55390b164b700f06df92bad3cc3926990444c2536a32cedbbd629ac9d5682c5045592d170c8c37cd3deefa7e70d7b9b424132a228bb4c5e6fc7df0c4a7,05/25/2021 04:45:00 PM,1,DRIVER,2,1046211,,NISSAN,ALTIMA,IL,2015,UNKNOWN,PASSENGER,PERSONAL,S,SLOW/STOP IN TRAFFIC,,,3,,,,,,,,,,,,,,,,Y,,FRONT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102948,7324ba55390b164b700f06df92bad3cc3926990444c2536a32cedbbd629ac9d5682c5045592d170c8c37cd3deefa7e70d7b9b424132a228bb4c5e6fc7df0c4a7,05/25/2021 04:45:00 PM,2,DRIVER,1,1046219,,TOYOTA,PRIUS,IL,2021,UNKNOWN,PASSENGER,RIDESHARE SERVICE,S,SLOW/STOP IN TRAFFIC,,,2,,,,,Y,,,,Y,Y,Y,,,,Y,Y,,REAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102949,7324ba55390b164b700f06df92bad3cc3926990444c2536a32cedbbd629ac9d5682c5045592d170c8c37cd3deefa7e70d7b9b424132a228bb4c5e6fc7df0c4a7,05/25/2021 04:45:00 PM,3,DRIVER,,1046228,,TOYOTA,RAV4,MO,2008,UNKNOWN,SPORT UTILITY VEHICLE (SUV),PERSONAL,S,SLOW/STOP IN TRAFFIC,,,1,,,,,,,,,,Y,,,,,,,,REAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102881,393770cf9b9d18e69407fc7a51f3b700048fee9d1088e3f38b37e550d3f86e576b2d44d0a2c5cbb21e2a290912cbb26147a0cdd0ce4bcd4efabeca051ff1d37b,05/25/2021 03:12:00 PM,1,DRIVER,,1046147,,CHEVROLET,BLAZER,IL,2000,NONE,SPORT UTILITY VEHICLE (SUV),PERSONAL,W,TURNING RIGHT,Y,,1,,UNK,UNK,,Y,Y,,,,,,,,,,Y,,FRONT-RIGHT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102882,393770cf9b9d18e69407fc7a51f3b700048fee9d1088e3f38b37e550d3f86e576b2d44d0a2c5cbb21e2a290912cbb26147a0cdd0ce4bcd4efabeca051ff1d37b,05/25/2021 03:12:00 PM,2,DRIVER,,1046159,,BMW,330I,IL,2018,NONE,PASSENGER,PERSONAL,W,STRAIGHT AHEAD,Y,,1,,PRIVATE TOW,PRIVATE TOW-UNK,,,,,,,,,,,Y,Y,Y,,FRONT-LEFT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104421,b2c7cca31fd54e5a86b9c63ce2116ab70059835f5490a692f579ec71484a205f62f375b0789b6e4ba861cc3e3e2572b7b7e557c3442b5b3aae6ed29a0588840d,05/24/2021 03:15:00 PM,1,DRIVER,,1047613,,KIA,FORTE,IL,2013,NONE,PASSENGER,PERSONAL,S,STARTING IN TRAFFIC,,,1,,,,,N,,,,,,,,,,N,Y,,FRONT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104422,b2c7cca31fd54e5a86b9c63ce2116ab70059835f5490a692f579ec71484a205f62f375b0789b6e4ba861cc3e3e2572b7b7e557c3442b5b3aae6ed29a0588840d,05/24/2021 03:15:00 PM,2,DRIVER,,1047614,,AUDI,A4,IL,2012,NONE,PASSENGER,PERSONAL,E,TURNING LEFT,,,1,,,,,,,,,,,,Y,Y,Y,,,,SIDE-LEFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101723,eadeaec26a4f4686e236e972ac2ca43ce2d11001993b5607eddd05664a4bd4b6aa2e7e2b722131b8d1b5793e4f1607e81c1ccca8c477a6fac746b7005f6e4bf5,05/23/2021 05:15:00 PM,1,DRIVER,,1045049,,HONDA,ODYSSEY,IL,2006,UNKNOWN,VAN/MINI-VAN,UNKNOWN/NA,E,CHANGING LANES,,,1,,,,,,,,,,,,,,,,,Y,FRONT-RIGHT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101724,eadeaec26a4f4686e236e972ac2ca43ce2d11001993b5607eddd05664a4bd4b6aa2e7e2b722131b8d1b5793e4f1607e81c1ccca8c477a6fac746b7005f6e4bf5,05/23/2021 05:15:00 PM,2,DRIVER,3,1045052,,CHEVROLET,EQUINOX,IL,2018,NONE,PASSENGER,PERSONAL,E,STRAIGHT AHEAD,,,4,,,,,,,,,,,Y,Y,,,,,,REAR-LEFT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101220,a612685e8e5aa90124e5a451e783c8c5d39ef912f192eb5ec76fc3b01a7db7000045c9fcf9fae310e4f6deebd8caf7d59840d5065fb234972fec64b219cb7923,05/23/2021 09:30:00 AM,1,DRIVER,,1044552,,SUBARU,OUTBACK,IL,2020,NONE,PASSENGER,PERSONAL,N,TURNING LEFT,,,1,,,,,,,,Y,Y,,,,,,,,,SIDE-RIGHT-REAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101221,a612685e8e5aa90124e5a451e783c8c5d39ef912f192eb5ec76fc3b01a7db7000045c9fcf9fae310e4f6deebd8caf7d59840d5065fb234972fec64b219cb7923,05/23/2021 09:30:00 AM,2,DRIVER,,1044557,,MERCURY,GRAND MARQUIS,IL,2007,NONE,PASSENGER,PERSONAL,S,STRAIGHT AHEAD,,,1,,,,,Y,,,,,,,,,,,Y,,FRONT-RIGHT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095535,e4595e73dbac03a65eb7004f6cc48b073c8362849bc20da89d415ec499b3609e04ae826f44f53f26f3f7bd99bd02b26b6f084ca54a9ca704efc6c6676ce3089e,05/14/2021 07:00:00 PM,1,DRIVER,,1039105,,MAZDA,CX-9,WI,,NONE,PASSENGER,PERSONAL,S,BACKING,,,1,,,,,,,,,Y,,,,,,,,N,REAR-RIGHT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095536,e4595e73dbac03a65eb7004f6cc48b073c8362849bc20da89d415ec499b3609e04ae826f44f53f26f3f7bd99bd02b26b6f084ca54a9ca704efc6c6676ce3089e,05/14/2021 07:00:00 PM,2,PARKED,,1039110,,NISSAN,ROGUE,IL,,NONE,PASSENGER,PERSONAL,S,PARKED,,,0,,,,,,,,,,,,,,,Y,,,FRONT-LEFT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
